id,player_class,type,name,set,text,cost,attack,health,rarity,collectible,flavor,mechanics,dust,play_requirements,race,how_to_earn,how_to_earn_golden,targeting_arrow_text,faction,durability,entourage
GVG_051,WARRIOR,MINION,Warbot,GVG,<b>Enrage:</b> +1 Attack.,1,1,3,COMMON,True,"Mass production of warbots was halted when it was discovered that they were accidentally being produced at ""sample size.""",['ENRAGED'],"[40, 400, 5, 50]",,MECHANICAL,,,,,,
EX1_165t2,DRUID,MINION,Druid of the Claw,EXPERT1,<b>Taunt</b>,5,4,6,COMMON,,,['TAUNT'],"[40, 400, 5, 50]",,BEAST,,,,,,
GVG_068,NEUTRAL,MINION,Burly Rockjaw Trogg,GVG,"Whenever your opponent casts a spell, gain +2 Attack.",4,3,5,COMMON,True,He's burly because he does CrossFit.,,"[40, 400, 5, 50]",,,,,,,,
BRMC_90,NEUTRAL,MINION,Living Lava,TB,<b>Taunt</b>,2,6,6,,,,['TAUNT'],,,,,,,,,
skele21,NEUTRAL,MINION,Damaged Golem,EXPERT1,,1,2,1,COMMON,,,,"[40, 400, 5, 50]",,MECHANICAL,,,,,,
TB_ClassRandom_Priest,PRIEST,SPELL,Second Class: Priest,TB,Add Priest cards to your deck.,0,,,,,,,,,,,,,,,
LOEA09_3a,NEUTRAL,ENCHANTMENT,Famished,LOE,Quite Hungry.,,,,,,,,,,,,,,,,
CFM_308a,DRUID,SPELL,Forgotten Armor,GANGS,Gain 10 Armor.,0,,,,,,,,,,,,,,,
OG_138,NEUTRAL,MINION,Nerubian Prophet,OG,"At the start of your turn, reduce this card's
Cost by (1).",6,4,4,COMMON,True,It�s a self-reducing prophecy.,,"[40, 400, 5, 50]",,,,,,,,
BRMC_97e,NEUTRAL,ENCHANTMENT,Burning Adrenaline,TB,Costs (2) less.,,,,,,,,,,,,,,,,
KAR_A01_02,NEUTRAL,HERO_POWER,Reflections,KARA,"<b>Passive Hero Power</b>
Whenever a minion is played, summon a 1/1 copy of it.",0,,,,,,,,,,,,,,,
LOEA06_04h,NEUTRAL,SPELL,Shattering Spree,LOE,"Destroy all Statues. For each destroyed, deal 3 damage.",2,,,,,,,,{'REQ_TARGET_TO_PLAY': 0},,,,,,,
GVG_106,NEUTRAL,MINION,Junkbot,GVG,"Whenever a friendly Mech dies, gain +2/+2.",5,1,5,EPIC,True,One bot's junk is another bot's AWESOME UPGRADE!,,"[400, 1600, 100, 400]",,MECHANICAL,,,,,,
XXX_109,NEUTRAL,MINION,Illidan Stormrage Cheat,CHEAT,"Whenever you play a card, deal 1 damage to all minions.",0,7,5,COMMON,,,,,,DEMON,,,,,,
EX1_556,NEUTRAL,MINION,Harvest Golem,EXPERT1,<b>Deathrattle:</b> Summon a 2/1 Damaged Golem.,3,2,3,COMMON,True,"""Overheat threshold exceeded. System failure. Wheat clog in port two. Shutting down.""",['DEATHRATTLE'],"[40, 400, 5, 50]",,MECHANICAL,,,,,,
NAX2_03,NEUTRAL,HERO_POWER,Rain of Fire,NAXX,"<b>Hero Power</b>
Fire a missile for each card in your opponent's hand.",2,,,,,,['ImmuneToSpellpower'],,,,,,,,,
NAX8_04,NEUTRAL,MINION,Unrelenting Warrior,NAXX,<b>Deathrattle:</b> Summon a Spectral Warrior for your opponent.,3,3,4,,,,['DEATHRATTLE'],,,,,,,,,
EX1_334e,PRIEST,ENCHANTMENT,Shadow Madness,EXPERT1,This minion has switched controllers this turn.,,,,,,,,,,,,,,,,
AT_087,NEUTRAL,MINION,Argent Horserider,TGT,"<b>Charge</b>
<b>Divine Shield</b>",3,2,1,COMMON,True,His horse's name is Betsy.,"['CHARGE', 'DIVINE_SHIELD']","[40, 400, 5, 50]",,,,,,,,
XXX_029,NEUTRAL,SPELL,Opponent Concede,CHEAT,Force your opponent to concede.,0,,,,,,,,,,,,,,,
CFM_325,NEUTRAL,MINION,Small-Time Buccaneer,GANGS,Has +2 Attack while you have a weapon equipped.,1,1,2,RARE,True,"""Oh, I'm not serious about it.  I only pirate on the weekends.""",,"[100, 800, 20, 100]",,PIRATE,,,,,,
LOEA09_5H,NEUTRAL,MINION,Hungry Naga,LOE,,3,3,3,,,,,,,,,,,,,
CS2_092,PALADIN,SPELL,Blessing of Kings,CORE,Give a minion +4/+4. <i>(+4 Attack/+4 Health)</i>,4,,,COMMON,True,"Given the number of kings who have been assassinated, are you sure you want their blessing?",,,"{'REQ_TARGET_TO_PLAY': 0, 'REQ_MINION_TARGET': 0}",,Unlocked at Level 10.,Unlocked at Level 49.,,,,
BRMA14_10H,NEUTRAL,HERO_POWER,Activate!,BRM,"<b>Hero Power</b>
Activate a random Tron.",2,,,,,,,,,,,,,,,"['BRMA14_3', 'BRMA14_5H', 'BRMA14_7H', 'BRMA14_9H']"
LOEA16_23,NEUTRAL,MINION,Lord Slitherspear,LOE,"At the end of your turn, summon 1/1 Hungry Naga for each enemy minion.",5,5,5,LEGENDARY,,,,"[1600, 3200, 400, 1600]",,,,,,,,
GVG_045t,WARLOCK,MINION,Imp,GVG,,1,1,1,,,,,,,DEMON,,,,,,
OG_113e,WARLOCK,ENCHANTMENT,Power of the People,OG,Increased Attack.,,,,,,,,,,,,,,,,
OG_256,NEUTRAL,MINION,Spawn of N'Zoth,OG,<b>Deathrattle:</b> Give your minions +1/+1.,3,2,2,COMMON,True,Who's a cute widdle N'Zoth? You are! Yes you are! Yes you're the cutest widdle N'Zoth in the whole world!!!,['DEATHRATTLE'],"[40, 400, 5, 50]",,,,,,,,
TB_PickYourFate_7_2nd,NEUTRAL,SPELL,Dire Fate: Manaburst,TB,Minions gain <b>Deathrattle:</b> Random card in owner's hand costs (0).,0,,,,,,,,,,,,,,,
LOE_118e,WARRIOR,ENCHANTMENT,Cursed Blade,LOE,Double all damage dealt to your hero.,,,,,,,,,,,,,,,,
CS2_236e,PRIEST,ENCHANTMENT,Divine Spirit,CORE,This minion has double Health.,,,,,,,,,,,,,,,,
XXX_053,NEUTRAL,SPELL,Armor 100,CHEAT,Give target Hero +100 Armor,0,,,,,,,,"{'REQ_TARGET_TO_PLAY': 0, 'REQ_HERO_TARGET': 0}",,,,,,,
EX1_407,WARRIOR,SPELL,Brawl,EXPERT1,Destroy all minions except one. <i>(chosen randomly)</i>,5,,,EPIC,True,Do you know the first rule of Brawl Club?,,"[400, 1600, 100, 400]",{'REQ_MINIMUM_TOTAL_MINIONS': 2},,,,,,,
NAX15_03n,NEUTRAL,MINION,Guardian of Icecrown,NAXX,<b>Taunt</b>,4,3,3,,,,['TAUNT'],,,,,,,,,
KARA_12_02,NEUTRAL,HERO_POWER,Ley Lines,KARA,"<b>Passive Hero Power</b>
Both players have
<b>Spell Damage +3</b>.",0,,,,,,,,,,,,,,,
CFM_338e,HUNTER,ENCHANTMENT,Smuggling,GANGS,+1/+1 from Trogg Beastrager.,,,,,,,,,,,,,,,,
TB_CoOpBossSpell_2,NEUTRAL,SPELL,Bomb Salvo,TB,Deal Attack damage to up to 3 random targets.,0,,,,,,,,,,,,,,,
FP1_002t,NEUTRAL,MINION,Spectral Spider,NAXX,,1,1,1,,,,,,,,,,,,,
KARA_00_03c,NEUTRAL,HERO,Medivh,KARA,,,,0,,,,,,,,,,,,,
XXX_104,NEUTRAL,SPELL,Add 4 to Health.,CHEAT,Adds 4 health to a damaged character. Does NOT heal.,0,,,COMMON,,,['ImmuneToSpellpower'],,{'REQ_TARGET_TO_PLAY': 0},,,,,,,
AT_051,SHAMAN,SPELL,Elemental Destruction,TGT,Deal 4-5 damage to all minions. <b>Overload:</b> (5).,3,,,EPIC,True,"I'm not a shaman or anything, but isn't Elemental Destruction the opposite of what they want to do?",,"[400, 1600, 100, 400]",,,,,,,,
BRMA01_3,NEUTRAL,MINION,Dark Iron Bouncer,BRM,Always wins Brawls.,6,4,8,,,,,,,,,,,,,
OG_045,HUNTER,SPELL,Infest,OG,"Give your minions ""<b>Deathrattle:</b> Add a random Beast to your hand.""",3,,,RARE,True,The best part is the look on their face when you jump out of the cake! Err� corpse.,,"[100, 800, 20, 100]",,,,,,,,
AT_016e,PRIEST,ENCHANTMENT,Confused,TGT,Swapped Attack and Health.,,,,,,,,,,,,,,,,
NAX12_01H,NEUTRAL,HERO,Gluth,NAXX,,,,45,,,,,,,,,,,,,
EX1_571,DRUID,SPELL,Force of Nature,EXPERT1,Summon three 2/2 Treants.,5,,,EPIC,True,"""I think I'll just nap under these trees. Wait... AAAAAHHH!"" - Blinkfizz, the Unfortunate Gnome",,"[400, 1600, 100, 400]",{'REQ_NUM_MINION_SLOTS': 1},,,,,,,
EX1_561,NEUTRAL,MINION,Alexstrasza,EXPERT1,<b>Battlecry:</b> Set a hero's remaining Health to 15.,9,8,8,LEGENDARY,True,Alexstrasza the Life-Binder brings life and hope to everyone.  Except Deathwing.  And Malygos.  And Nekros.,['BATTLECRY'],"[1600, 3200, 400, 1600]","{'REQ_TARGET_IF_AVAILABLE': 0, 'REQ_HERO_TARGET': 0}",DRAGON,,,Set Health to 15.,,,
CFM_316t,HUNTER,MINION,Rat,GANGS,,1,1,1,,,,,,,BEAST,,,,,,
BRMA10_4H,NEUTRAL,MINION,Corrupted Egg,BRM,"When this minion has 5 or more Health, it hatches.",1,0,3,,,,['InvisibleDeathrattle'],,,,,,,,,
OG_134,NEUTRAL,MINION,"Yogg-Saron, Hope's End",OG,<b>Battlecry:</b> Cast a random spell for each spell you've cast this game <i>(targets chosen randomly)</i>.,10,7,5,LEGENDARY,True,I spell your doom... Y-O-U-R D-O-O-M!,['BATTLECRY'],"[1600, 3200, 400, 1600]",,,,,,,,
BRMA04_4H,NEUTRAL,SPELL,Rock Out,BRM,Summon 3 Firesworn. <b>Overload:</b> (2),3,,,,,,,,,,,,,,,
OG_206,SHAMAN,SPELL,Stormcrack,OG,Deal 4 damage to a minion. <b>Overload:</b> (1),2,,,COMMON,True,WARNING: DO NOT TOUCH THE PURPLE BALL OF LIGHTNING,,"[40, 400, 5, 50]","{'REQ_TARGET_TO_PLAY': 0, 'REQ_MINION_TARGET': 0}",,,,,,,
NEW1_017,NEUTRAL,MINION,Hungry Crab,EXPERT1,<b>Battlecry:</b> Destroy a Murloc and gain +2/+2.,1,1,2,EPIC,True,Murloc.  It's what's for dinner.,['BATTLECRY'],"[400, 1600, 100, 400]","{'REQ_TARGET_IF_AVAILABLE': 0, 'REQ_TARGET_WITH_RACE': 14}",BEAST,,,,,,
LOEA04_30,NEUTRAL,SPELL,The Darkness,LOE,<b>Take the Shortcut?</b>,0,,,,,,,,,,,,,,,
CFM_337,HUNTER,WEAPON,Piranha Launcher,GANGS,"After your hero attacks,
summon a 1/1 Piranha.",5,2,,EPIC,True,A great improvement over the guppy launcher.,,"[400, 1600, 100, 400]",,,,,,,4,
LOE_019,ROGUE,MINION,Unearthed Raptor,LOE,<b>Battlecry:</b> Choose a friendly minion. Gain a copy of its <b>Deathrattle</b> effect.,3,3,4,RARE,True,Still hunting for the ones who earthed him.,['BATTLECRY'],"[100, 800, 20, 100]","{'REQ_TARGET_WITH_DEATHRATTLE': 0, 'REQ_FRIENDLY_TARGET': 0, 'REQ_TARGET_IF_AVAILABLE': 0}",,"Unlocked in Uldaman, in the League of Explorers adventure.","Crafting unlocked in Uldaman, in the League of Explorers adventure.",,,,
GVG_060,PALADIN,MINION,Quartermaster,GVG,<b>Battlecry:</b> Give your Silver Hand Recruits +2/+2.,5,2,5,EPIC,True,His specialty? Dividing things into four pieces.,['BATTLECRY'],"[400, 1600, 100, 400]",,,,,,,,
CFM_694,ROGUE,MINION,Shadow Sensei,GANGS,<b>Battlecry:</b> Give a <b>Stealthed</b> minion +2/+2.,4,4,4,RARE,True,"He used to be Aya's tutor, but she fired him for bugging her too much.",['BATTLECRY'],"[100, 800, 20, 100]","{'REQ_TARGET_IF_AVAILABLE': 0, 'REQ_STEALTHED_TARGET': 0, 'REQ_MINION_TARGET': 0}",,,,,,,
TU4c_006,NEUTRAL,SPELL,Bananas,MISSIONS,Give a friendly minion +1/+1. <i>(+1 Attack/+1 Health)</i>,1,,,COMMON,,,,,"{'REQ_FRIENDLY_TARGET': 0, 'REQ_TARGET_TO_PLAY': 0, 'REQ_MINION_TARGET': 0}",,,,,,,
EX1_283,NEUTRAL,MINION,Frost Elemental,EXPERT1,<b>Battlecry:</b> <b>Freeze</b> a�character.,6,5,5,COMMON,True,When a Water elemental and an Ice elemental love each other VERY much...,"['BATTLECRY', 'FREEZE']","[40, 400, 5, 50]",{'REQ_TARGET_IF_AVAILABLE': 0},,,,Freeze a character.,,,
OG_281e,NEUTRAL,ENCHANTMENT,Fanatic Devotion,OG,Increased Stats.,,,,,,,,,,,,,,,,
XXX_054e,NEUTRAL,ENCHANTMENT,Weapon Buff Enchant,CHEAT,,,,,,,,,,,,,,,,,
TB_Face_Ench1,NEUTRAL,ENCHANTMENT,Safe,TB,This minion is safe from attacks and cannot have taunt.,,,,,,,,,,,,,,,,
GVG_121,NEUTRAL,MINION,Clockwork Giant,GVG,Costs (1) less for each card in your opponent's hand.,12,8,8,EPIC,True,He and Mountain Giant don't get along.,,"[400, 1600, 100, 400]",,MECHANICAL,,,,,,
NEW1_014,ROGUE,MINION,Master of Disguise,EXPERT1,<b>Battlecry:</b> Give a friendly minion <b>Stealth</b> until your next turn.,4,4,4,RARE,True,"She's actually a male tauren.  People don't call him ""Master of Disguise"" for nothing.",['BATTLECRY'],"[100, 800, 20, 100]","{'REQ_FRIENDLY_TARGET': 0, 'REQ_TARGET_IF_AVAILABLE': 0, 'REQ_NONSELF_TARGET': 0, 'REQ_MINION_TARGET': 0}",,,,Give <b>Stealth</b>.,,,
LOEA_01H,NEUTRAL,SPELL,Looming Presence,LOE,Draw 3 cards. Gain 6 Armor.,3,,,,,,,,,,,,,,,
TB_SPT_DPromoSecret1,WARRIOR,SPELL,Visions of the Barbarian,TB,"<b>Secret:</b> When your opponent summons a minion with <b>Charge</b>, THUNDER FURY!",2,,,,,,['SECRET'],,,,,,,,,
NAX8_04t,NEUTRAL,MINION,Spectral Warrior,NAXX,"At the start of your turn, deal 1 damage to your hero.",3,0,4,,,,,,,,,,,,,
TB_CoOpv3_202,NEUTRAL,SPELL,Vicious Swipe,TB,Deal attack damage to 2 random minions.,0,,,,,,,,,,,,,,,
LOE_027,PALADIN,SPELL,Sacred Trial,LOE,"<b>Secret:</b> After your opponent has at least 3 minions and plays another, destroy it.",1,,,COMMON,True,You have chosen poorly.,['SECRET'],"[40, 400, 5, 50]",,,"Unlocked in the Temple of Orsis, in the League of Explorers adventure.","Crafting unlocked in the Temple of Orsis, in the League of Explorers adventure.",,,,
LOE_086,NEUTRAL,MINION,Summoning Stone,LOE,"Whenever you cast a spell, summon a random minion of the same Cost.",5,0,6,RARE,True,Sometimes it feels like it's always the same slackers that are waiting for a summon.,,"[100, 800, 20, 100]",,,"Unlocked in the Temple of Orsis, in the League of Explorers adventure.","Crafting unlocked in the Temple of Orsis, in the League of Explorers adventure.",,,,
FP1_022,WARLOCK,MINION,Voidcaller,NAXX,<b>Deathrattle:</b> Put a random Demon from your hand into the battlefield.,4,3,4,COMMON,True,"""Void!  Here, void!  Here, buddy!""",['DEATHRATTLE'],"[40, 400, 5, 50]",,DEMON,"Unlocked in The Military Quarter, in the Naxxramas adventure.","Crafting unlocked in The Military Quarter, in the Naxxramas adventure.",,,,
NAX1_03,NEUTRAL,MINION,Nerubian,NAXX,,2,3,1,,,,,,,,,,,,,
GVG_110t,NEUTRAL,MINION,Boom Bot,GVG,<b>Deathrattle:</b> Deal 1-4 damage to a random enemy.,1,1,1,,,,['DEATHRATTLE'],,,MECHANICAL,,,,,,
TB_KTRAF_HP_RAF4,NEUTRAL,HERO_POWER,"Staff, Two Pieces",TB,Add a random epic card to your hand. It costs (3) less.,2,,,,,,,,,,,,,,,
AT_129,NEUTRAL,MINION,Fjola Lightbane,TGT,"Whenever <b>you</b> target this minion with a spell, gain <b>Divine Shield.</b>",3,3,4,LEGENDARY,True,"LOVES being called ""the wonder twins"".",,"[1600, 3200, 400, 1600]",,,,,,,,
CS2_004e,PRIEST,ENCHANTMENT,Power Word: Shield,CORE,+2 Health.,,,,,,,,,,,,,,,,
CFM_336,HUNTER,MINION,Shaky Zipgunner,GANGS,"<b>Deathrattle:</b> Give a random
minion in your hand +2/+2.",3,3,3,COMMON,True,The Grimy Goons can get you any weapon you want but if you want it to not explode you gotta pay extra.,['DEATHRATTLE'],"[40, 400, 5, 50]",,,,,,,,
AT_028,ROGUE,MINION,Shado-Pan Rider,TGT,<b>Combo:</b> Gain +3 Attack.,5,3,7,COMMON,True,"He needed a break after that business in the Vale of Eternal Blossoms. Naturally, he chose to spend his vacation in an icy snowscape killing monsters.",['COMBO'],"[40, 400, 5, 50]",,,,,,,,
TB_LOEA13_2,DRUID,HERO_POWER,Ancient Power,TB,"<b>Hero Power</b>
Give each player a random card. It costs (0).",0,,,,,,,,,,,,,,,
GVG_104a,NEUTRAL,ENCHANTMENT,"HERE, TAKE BUFF.",GVG,+2/+2.,,,,,,,,,,,,,,,,
BRM_018e,PALADIN,ENCHANTMENT,Unchained!,BRM,Your next Dragon costs (2) less.,,,,,,,,,,,,,,,,
LOEA16_2H,NEUTRAL,HERO_POWER,Staff of Origination,LOE,"<b>Passive Hero Power</b>
Your hero is <b>Immune</b>.",0,,,,,,,,,,,,,,,
OG_221,PALADIN,MINION,Selfless Hero,OG,<b>Deathrattle:</b> Give a random friendly minion <b>Divine Shield</b>.,1,2,1,RARE,True,"""Don't worry about me� I'll just be here... under these tentacles.""",['DEATHRATTLE'],"[100, 800, 20, 100]",,,,,,,,
FP1_030,NEUTRAL,MINION,Loatheb,NAXX,<b>Battlecry:</b> Enemy spells cost (5) more next turn.,5,5,5,LEGENDARY,True,Loatheb used to be a simple Bog Beast.  This is why we need stricter regulations on mining and agriculture.,['BATTLECRY'],"[1600, 3200, 400, 1600]",,,"Unlocked in The Plague Quarter, in the Naxxramas adventure.","Crafting unlocked in The Plague Quarter, in the Naxxramas adventure.",,,,
CS2_127,NEUTRAL,MINION,Silverback Patriarch,CORE,<b>Taunt</b>,3,1,4,COMMON,True,"He likes to act like he's in charge, but the silverback matriarch actually runs things.",['TAUNT'],,,BEAST,,Unlocked at Warrior Level 53.,,HORDE,,
GVG_103,NEUTRAL,MINION,Micro Machine,GVG,"At the start of each turn, gain +1 Attack.",2,1,2,COMMON,True,This card is the real thing.,,"[40, 400, 5, 50]",,MECHANICAL,,,,,,
GVG_041a,DRUID,SPELL,Dark Wispers,GVG,+5/+5 and <b>Taunt</b>.,0,,,,,,,,"{'REQ_TARGET_TO_PLAY': 0, 'REQ_MINION_TARGET': 0}",,,,,,,
TB_SPT_DPromoCrate2,NEUTRAL,MINION,Discarded Armor,TB,<b>Deathrattle:</b> Current turn player gains 5 armor.,1,0,4,,,,['DEATHRATTLE'],,,,,,,,,
LOE_092,NEUTRAL,MINION,Arch-Thief Rafaam,LOE,<b>Battlecry: Discover</b> a powerful Artifact.,9,7,8,LEGENDARY,True,He's very good at retrieving artifacts.  From other people's museums.,['BATTLECRY'],"[1600, 3200, 400, 1600]",,,"Unlocked in the Hall of Explorers, in the League of Explorers adventure.","Crafting unlocked in the Hall of Explorers, in the League of Explorers adventure.",,,,
EX1_304e,WARLOCK,ENCHANTMENT,Consume,EXPERT1,Increased stats.,,,,,,,,,,,,,,,,
AT_030,ROGUE,MINION,Undercity Valiant,TGT,<b>Combo:</b> Deal 1 damage.,2,3,2,COMMON,True,Almost went to play for Stormwind before signing with Undercity.,['COMBO'],"[40, 400, 5, 50]",{'REQ_TARGET_FOR_COMBO': 0},,,,Deal 1 damage.,,,
GVG_061,PALADIN,SPELL,Muster for Battle,GVG,Summon three 1/1 Silver Hand Recruits. Equip a 1/4 Weapon.,3,,,RARE,True,"""I'm bringing the guacamole!"" � One of the most successful (yet rare) Silver Hand rallying cries",,"[100, 800, 20, 100]",,,,,,,,
EX1_005,NEUTRAL,MINION,Big Game Hunter,EXPERT1,<b>Battlecry:</b> Destroy a minion with 7 or more Attack.,5,4,2,EPIC,True,Mere devilsaurs no longer excite him.  Soon he'll be trying to catch Onyxia with only a dull Krol Blade.,['BATTLECRY'],"[400, 1600, 100, 400]","{'REQ_TARGET_MIN_ATTACK': 7, 'REQ_TARGET_IF_AVAILABLE': 0, 'REQ_MINION_TARGET': 0}",,,,Destroy a minion with an Attack of 7 or more.,,,
OG_070e,ROGUE,ENCHANTMENT,Thirsty Blades,OG,+1/+1.,,,,COMMON,,,,,,,,,,,,
AT_133e,NEUTRAL,ENCHANTMENT,Victory!,TGT,+1/+1.,,,,,,,,,,,,,,,,
NEW1_017e,NEUTRAL,ENCHANTMENT,Full Belly,EXPERT1,+2/+2.  Full of Murloc.,,,,,,,,,,,,,,,,
NAX9_01H,NEUTRAL,HERO,Baron Rivendare,NAXX,,,,14,,,,,,,,,,,,,
NAX5_02H,NEUTRAL,HERO_POWER,Eruption,NAXX,"<b>Hero Power</b>
Deal 3 damage to the left-most enemy minion.",0,,,,,,['AI_MUST_PLAY'],,{'REQ_MINIMUM_ENEMY_MINIONS': 0},,,,,,,
BRMA16_1H,NEUTRAL,HERO,Atramedes,BRM,,,,30,,,,,,,,,,,,,
CFM_621t33,NEUTRAL,SPELL,Felbloom,GANGS,Deal 6 damage to all minions.,10,,,,,,,,,,,,,,,
AT_118,NEUTRAL,MINION,Grand Crusader,TGT,<b>Battlecry:</b> Add a random Paladin card to your hand.,6,5,5,EPIC,True,"A veteran of a number of crusades, she is a force for light and goodness.  Her latest crusade is against goblin telemarketers.",['BATTLECRY'],"[400, 1600, 100, 400]",,,,,,,,
AT_111,NEUTRAL,MINION,Refreshment Vendor,TGT,<b>Battlecry:</b> Restore 4 Health to each hero.,4,3,5,COMMON,True,"Menu:  Funnel cakes, carrots, popcorn, jormungar steaks.  It's hard serving a diverse clientele.",['BATTLECRY'],"[40, 400, 5, 50]",,,,,,,,
KAR_A10_08,NEUTRAL,MINION,White Knight,KARA,"<b>Charge</b>.
Can't Attack Heroes.",4,4,3,,,,['CHARGE'],,,,,,,,,
EX1_317,WARLOCK,SPELL,Sense Demons,EXPERT1,"Draw 2 Demons
from your deck.",3,,,COMMON,True,Generally demons are pretty obvious and you don�t need a spell to sense them.,,"[40, 400, 5, 50]",,,,,,,,
LOEA16_19H,NEUTRAL,MINION,Sun Raider Phaerix,LOE,Your other minions are <b>Immune</b>.,10,10,10,LEGENDARY,,,['AURA'],"[1600, 3200, 400, 1600]",,,,,,,,
KARA_12_03H,MAGE,SPELL,Flame Wreath,KARA,"<b>Secret:</b> When an enemy attacks, deal 10 damage to all other enemies.",3,,,,,,"['SECRET', 'ImmuneToSpellpower']",,,,,,,,,
TB_CoOpv3_010,NEUTRAL,SPELL,Explosive Runes,TB,Summon two 'Explosive Runes.',0,,,,,,,,,,,,,,,
CRED_07,NEUTRAL,MINION,Zwick,CREDITS,<b>Battlecry:</b> Complain about bacon prices.,2,2,2,LEGENDARY,,,,,,,,,,,,
BRMA09_3,NEUTRAL,HERO_POWER,Old Horde,BRM,"<b>Hero Power</b>
Summon two 1/1 Orcs with <b>Taunt</b>. Get a new Hero Power.",2,,,,,,,,{'REQ_NUM_MINION_SLOTS': 1},,,,,,,"['BRMA09_2', 'BRMA09_4', 'BRMA09_5']"
AT_026,WARLOCK,MINION,Wrathguard,TGT,"Whenever this minion takes damage, also deal that amount to your hero.",2,4,3,COMMON,True,"After playing against 5 Annoy-O-Trons, any normal guard will become a Wrathguard.",,"[40, 400, 5, 50]",,DEMON,,,,,,
EX1_258e,SHAMAN,ENCHANTMENT,Overloading,EXPERT1,Increased stats.,,,,,,,,,,,,,,,,
GVG_044,NEUTRAL,MINION,Spider Tank,GVG,,3,3,4,COMMON,True,"""What if we put guns on it?"" -Fizzblitz, staring at the spider-transportation-machine",,"[40, 400, 5, 50]",,MECHANICAL,,,,,,
BRMA17_8H,NEUTRAL,HERO_POWER,Nefarian Strikes!,BRM,"<b>Hero Power</b>
Nefarian rains fire from above!",0,,,,,,['AI_MUST_PLAY'],,,,,,,,,
GVG_043e,HUNTER,ENCHANTMENT,Glaivezooka,GVG,+1 Attack.,,,,,,,,,,,,,,,,
EX1_014te,NEUTRAL,ENCHANTMENT,Bananas,EXPERT1,Has +1/+1.,,,,,,,,,,,,,,,,
KAR_a10_Boss2,NEUTRAL,HERO,Black King,KARA,,,,20,,,,,,,,,,,,,
CFM_670,NEUTRAL,MINION,Mayor Noggenfogger,GANGS,All targets are chosen randomly.,9,5,4,LEGENDARY,True,"This flavor text was randomly generated.  If it happens to form words and make sense, that is purely by chance.",,"[1600, 3200, 400, 1600]",,,,,,,,
EX1_250,SHAMAN,MINION,Earth Elemental,EXPERT1,<b>Taunt</b>. <b>Overload:</b> (3),5,7,8,EPIC,True,Nothing beats rock.,['TAUNT'],"[400, 1600, 100, 400]",,,,,,,,
FP1_019t,DRUID,MINION,Treant,NAXX,,1,2,2,,,,,,,,,,,,,
XXX_002,NEUTRAL,SPELL,Damage 5,CHEAT,Deal 5 damage.,0,,,COMMON,,,['ImmuneToSpellpower'],,{'REQ_TARGET_TO_PLAY': 0},,,,,,,
EX1_341,PRIEST,MINION,Lightwell,EXPERT1,"At the start of your turn, restore 3 Health to a damaged friendly character.",2,0,5,RARE,True,"It isn't clear if people ignore the Lightwell, or if it is just invisible.",,"[100, 800, 20, 100]",,,,,,,,
OG_156a,NEUTRAL,MINION,Ooze,OG,<b>Taunt</b>,1,1,1,COMMON,,,['TAUNT'],"[40, 400, 5, 50]",,,,,,,,
CFM_712_t07,NEUTRAL,MINION,Jade Golem,GANGS,,7,7,7,,,,['JADE_GOLEM'],,,,,,,,,
KARA_13_13H,NEUTRAL,HERO_POWER,Legion,KARA,"<b>Hero Power</b>
Summon two 6/6 Abyssals.",2,,,,,,,,,,,,,,,
EX1_619,PALADIN,SPELL,Equality,EXPERT1,Change the Health of ALL minions to 1.,2,,,RARE,True,We are all special unique snowflakes... with 1 Health.,,"[100, 800, 20, 100]",,,,,,,,
AT_005t,NEUTRAL,MINION,Boar,TGT,<b>Charge</b>,3,4,2,,,,['CHARGE'],,,BEAST,,,,,,
AT_049e,SHAMAN,ENCHANTMENT,Power of the Bluff,TGT,Increased Attack.,,,,,,,,,,,,,,,,
AT_113,NEUTRAL,MINION,Recruiter,TGT,<b>Inspire:</b> Add a 2/2 Squire to your hand.,5,5,4,EPIC,True,Join the Argent Crusade!  We have attractive tabards and you get to carry really nice swords!,['INSPIRE'],"[400, 1600, 100, 400]",,,,,,,,
BRMA03_3,NEUTRAL,MINION,Moira Bronzebeard,BRM,"Thaurissan's Hero Power can't be used.
Never attacks minions unless they have <b>Taunt</b>.",2,1,3,,,,"['AURA', 'InvisibleDeathrattle']",,,,,,,,,
LOEA16_13,NEUTRAL,SPELL,Eye of Orsis,LOE,<b>Discover</b> a minion and gain 3 copies of it.,0,,,,,,,,,,,,,,,
KARA_06_03hp,NEUTRAL,HERO_POWER,True Love,KARA,"<b>Hero Power</b>
If you don't have Romulo, summon him.",4,,,COMMON,,,,,"{'REQ_ENTIRE_ENTOURAGE_NOT_IN_PLAY': 0, 'REQ_NUM_MINION_SLOTS': 1}",,,,,,,['KARA_06_01']
TU4c_006e,NEUTRAL,ENCHANTMENT,Bananas,MISSIONS,This minion has +1/+1. <i>(+1 Attack/+1 Health)</i>,,,,,,,,,,,,,,,,
OG_320e,NEUTRAL,ENCHANTMENT,Hour of Corruption,OG,Increased Attack.,,,,,,,,,,,,,,,,
AT_050t,SHAMAN,HERO_POWER,Lightning Jolt,TGT,"<b>Hero Power</b>
Deal 2 damage.",2,,,,,,,,{'REQ_TARGET_TO_PLAY': 0},,,,,,,
